datetime,sec_code,ret
2017-05-31,SMH.P,-0.0480288404522331
2017-05-31,SPY.P,0.0063741260411158
2017-05-31,TIP.P,-0.0086644009901547
2017-05-31,TLT.O,0.0079198797478017
2017-05-31,USO.P,-0.0461847389558234
2017-05-31,VCLT.O,0.011519502037302
2017-05-31,VEGI.P,-0.0008241992064558
2017-05-31,VGK.P,-0.0051445756729284
2017-05-31,VONG.O,-0.0026371486259242
2017-05-31,VTIP.O,-0.0044489383805009
2017-05-31,VTWO.O,0.0340387025678838
2017-05-31,VXUS.O,0.0063340753135026
2017-05-31,XLE.P,-0.0012273778141905
2017-06-30,ACWI.O,0.0273324171388387
2017-06-30,BIL.P,0.0003323830318351
2017-06-30,BNDX.O,0.0016420641629359
2017-06-30,BWX.P,0.029315961166443
2017-06-30,CPER.P,0.0673940435280642
2017-06-30,CQQQ.P,0.1007750943950764
2017-06-30,DBA.P,0.0040302266150464
2017-06-30,DVY.O,0.006073093882662
2017-06-30,EFA.P,0.0265337423324225
2017-06-30,EMB.O,0.0117902591368064
2017-06-30,EWA.P,0.0470479704858146
2017-06-30,EWG.P,0.0145358440638405
2017-06-30,EWH.P,0.0362782756160826
2017-06-30,EWJ.P,0.0206896551682693
2017-06-30,EWQ.P,0.0236439498167355
2017-06-30,EWT.P,0.0234899329643234
2017-06-30,EWU.P,0.0237023702525707
2017-06-30,EWY.P,0.0278719953354684
2017-06-30,EWZ.P,0.107205623781015
2017-06-30,FLOT.P,0.0016020058531578
2017-06-30,GLD.P,0.0231316725978647
2017-06-30,HYG.P,0.0102091294050212
2017-06-30,IAGG.B,0.0022459540472505
2017-06-30,IBB.O,0.0290570139603072
2017-06-30,ICLN.O,0.0549065415186473
2017-06-30,IEF.O,0.0037568133336056
2017-06-30,IEMG.P,0.0549560351977069
2017-06-30,IGOV.O,0.032083574319651
2017-06-30,INDA.B,0.0704049846537289
2017-06-30,IUSG.O,0.025103734330041
2017-06-30,KSA.P,-0.0457448376729888
