datetime,sec_code,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26
2018/2/28,USO.P,0.93877551,0.163265306,0.422222222,0.93877551,0,0.979591837,0.214285714,0.979591837,0.673469388,0.8125,0.958333333,0.93877551,0.510869565,0.632653061,0.5,0.916666667,0,0,0.5,0.479591837,0.683673469,0.979591837,0.895833333,-0.379298901,-0.673285537,0.513888889
2018/2/28,VCLT.O,0.020408163,0.93877551,0.577777778,0.918367347,0.520408163,0.020408163,0.642857143,0.897959184,0.857142857,0.354166667,0.1875,0.775510204,0.347826087,0.163265306,0.326086957,0.479166667,0.714285714,0.081632653,0.444444444,0.612244898,0.683673469,0.285714286,0.333333333,-0.126863602,0.752340314,0.722222222
2018/2/28,VEGI.P,0.510204082,0.510204082,0.155555556,0.816326531,0.102040816,0.510204082,0.642857143,0.836734694,0.367346939,0.375,0.333333333,0.265306122,1,0.448979592,0.847826087,0.666666667,0.204081633,0.551020408,0.244444444,0.183673469,0.683673469,0.836734694,0.625,-0.126863602,1.01E-15,0.5
2018/2/28,VGK.P,0.734693878,0.489795918,0.888888889,0.653061224,0.520408163,0.795918367,0.047619048,0.775510204,0.12244898,0.083333333,0.6875,0.693877551,0.695652174,0.591836735,0.152173913,0.208333333,0.408163265,0.591836735,0.222222222,0.642857143,0.683673469,0.632653061,0.541666667,-0.195331065,0.685138793,0.361111111
2018/2/28,VONG.O,0.571428571,0.897959184,0.6,0.632653061,0.081632653,0.448979592,0.642857143,0.653061224,0.285714286,0.0625,0.479166667,0.306122449,1,0.755102041,0.543478261,0.125,0.102040816,0.673469388,0.555555556,0.163265306,0.326530612,0.673469388,0.75,-0.126863602,1.01E-15,0.888888889
2018/2/28,VTIP.O,0.265306122,0.224489796,0.777777778,0.612244898,0.520408163,0.346938776,0.047619048,0.530612245,0.408163265,0.833333333,0.0625,0.12244898,0.195652174,0.183673469,0.826086957,0.5,0.632653061,0.489795918,0.6,0.020408163,0.265306122,0.265306122,0.125,-0.557932294,-1.422890552,0.513888889
2018/2/28,VTWO.O,0.408163265,0.244897959,0.488888889,0.469387755,0.87755102,0.755102041,0.428571429,0.448979592,0.653061224,0.9375,0.541666667,0.469387755,0.619565217,0.489795918,0.52173913,0.270833333,0.224489796,0.734693878,0.044444444,0.428571429,0.683673469,0.93877551,0.833333333,-0.126863602,1.01E-15,0.555555556
2018/2/28,VXUS.O,0.795918367,0.367346939,0.133333333,0.367346939,0.520408163,0.673469388,0.5,0.367346939,0.081632653,0.208333333,0.520833333,0.510204082,0.75,0.612244898,0.304347826,0.8125,0.326530612,0.142857143,0.844444444,1,0.683673469,0.612244898,0.645833333,-0.126863602,1.01E-15,0.222222222
2018/2/28,XLE.P,0.06122449,0.387755102,0.8,0.244897959,0.979591837,0.959183673,0.642857143,0.857142857,0.612244898,0.5,0.854166667,0.897959184,0.25,0.265306122,0.173913043,0.25,1,0.265306122,0.666666667,0.775510204,0.683673469,1,0.4375,-0.126863602,1.01E-15,0.388888889
2018/3/29,ACWI.O,0.285714286,0.918367347,0.272727273,0,1,0.448979592,0.678571429,1,0.795918367,0.041666667,0.375,0.632653061,0.697916667,0.142857143,0.173913043,0.708333333,0.714285714,0.775510204,0.666666667,0.693877551,0.144329897,0.265306122,0.5625,-0.185098734,1.01E-15,0.555555556
2018/3/29,BIL.P,0.714285714,0.224489796,0.681818182,0.673469388,0.602739726,0.612244898,0.678571429,0.428571429,1,0.625,0,0.163265306,1,1,0.695652174,0.5625,0.204081633,0.387755102,0.733333333,0.37755102,0.948453608,0.87755102,0.0625,-0.382401418,0.151425397,0.513888889
2018/3/29,BNDX.O,0.755102041,0.285714286,0.659090909,0.93877551,0.465753425,0.306122449,0.678571429,0.081632653,0.408163265,0.6875,0.104166667,0.204081633,0.5,0.897959184,0.847826087,0.729166667,0.142857143,0.632653061,0.555555556,0.193877551,0.845360825,0.795918367,0.1875,-0.304096639,0.381520898,0.513888889
2018/3/29,BWX.P,0.795918367,0.204081633,0.25,0.469387755,0.383561644,0.163265306,0.678571429,0.020408163,0.326530612,0.604166667,0.270833333,0.244897959,0.520833333,0.612244898,0.826086957,0.375,0.06122449,0.673469388,0.866666667,0.224489796,0.742268041,0.632653061,0.25,-0.691563814,-1.502969055,0.513888889
2018/3/29,CPER.P,0.510204082,0.06122449,0.454545455,0.755102041,1,0.979591837,0.5,0.051020408,0.142857143,0.958333333,0.895833333,0.224489796,0.364583333,0.448979592,0.543478261,0.1875,0.571428571,0.346938776,0.377777778,1,0.824742268,1,0.708333333,-0.185098734,1.01E-15,0.333333333
2018/3/29,CQQQ.P,0.918367347,0.244897959,0.977272727,0.071428571,1,0.591836735,0.678571429,0.051020408,0.510204082,0.5,0.5,0.775510204,0.645833333,0.510204082,0.5,0.5,0.816326531,1,0.5,0.510204082,0.329896907,0.183673469,0.5,2.166799885,-0.799376012,0.111111111
2018/3/29,DBA.P,0.693877551,0.040816327,0.136363636,0.071428571,0.410958904,0.755102041,0.678571429,0,0.020408163,0.916666667,0.354166667,0.081632653,0.041666667,0.714285714,0.804347826,0.604166667,0.448979592,0.265306122,0.133333333,0.897959184,0.762886598,0.428571429,0,-1.473816847,-0.795242093,0.513888889
2018/3/29,DVY.O,0.081632653,0.755102041,0.545454545,0.571428571,1,0.367346939,0.678571429,0.12244898,0.714285714,0.125,0.3125,0.918367347,0.604166667,0.020408163,0.086956522,0.270833333,0.591836735,0.979591837,0.644444444,0.673469388,0.082474227,0.224489796,0.4375,-0.185098734,1.01E-15,0.583333333
2018/3/29,EFA.P,0.183673469,0.959183673,0.863636364,0.734693878,1,0.510204082,0.047619048,0.530612245,0.897959184,0.208333333,0.541666667,0.734693878,0.5625,0.367346939,0.195652174,0.104166667,0.632653061,0.959183673,0.711111111,0.765306122,0.268041237,0.673469388,0.5,-0.185098734,1.01E-15,0.25
2018/3/29,EMB.O,0.163265306,0.530612245,0,0.918367347,1,0.081632653,0.261904762,0.326530612,0.571428571,0,0.25,0.87755102,0.239583333,0.040816327,0.586956522,0.625,0.306122449,0.06122449,0.422222222,0.244897959,0.24742268,0.612244898,0.3125,-0.185098734,0.73727273,0.888888889
2018/3/29,EWA.P,0.306122449,0.795918367,0.954545455,0.653061224,0.301369863,0.87755102,0.428571429,0.346938776,0.653061224,0.854166667,0.583333333,0.367346939,0.5625,0.163265306,0.47826087,0.291666667,0.489795918,0.816326531,0.888888889,0.795918367,0.556701031,0.448979592,0.479166667,-0.673881937,0.933034444,0.222222222
2018/3/29,EWG.P,0.204081633,0.93877551,0.636363636,0.714285714,1,0.632653061,0.678571429,0.448979592,0.979591837,0.479166667,0.75,0.428571429,0.333333333,0.102040816,0.391304348,0.75,0.510204082,0.87755102,0.688888889,0.714285714,0.350515464,0.775510204,0.625,-0.185098734,1.01E-15,0.75
2018/3/29,EWH.P,0.469387755,0.469387755,0.431818182,0.489795918,1,0.795918367,0.678571429,0.469387755,0.469387755,0.5,0.4375,0.387755102,0.760416667,0.12244898,0.282608696,0.166666667,0.755102041,0.795918367,0.444444444,0.408163265,0.494845361,0.285714286,0.791666667,-0.185098734,1.01E-15,0.416666667
2018/3/29,EWJ.P,0.224489796,0.653061224,0.818181818,0.87755102,0.191780822,0.530612245,0.166666667,0.551020408,0.836734694,0.541666667,0.5625,0.612244898,0.8125,0.693877551,0.456521739,0.541666667,0.87755102,0.918367347,0.977777778,0.632653061,0.288659794,0.408163265,0.666666667,-0.003764886,-1.02780701,0.305555556
2018/3/29,EWQ.P,0.428571429,0.836734694,0.886363636,0.897959184,1,0.897959184,0.678571429,0.612244898,0.857142857,0.520833333,0.875,0.448979592,0.645833333,0.408163265,0.369565217,0.833333333,0.612244898,0.653061224,0.266666667,0.489795918,0.577319588,0.979591837,0.75,-0.185098734,1.01E-15,0.166666667
2018/3/29,EWT.P,0.897959184,0.734693878,0.181818182,0.816326531,0.219178082,0.571428571,0.976190476,0.653061224,0.244897959,0.708333333,0.666666667,0.408163265,0.416666667,0.428571429,0.347826087,0.791666667,0.857142857,0.183673469,0.911111111,0.040816327,0.309278351,0.204081633,0.854166667,-0.755587441,-1.016406769,0.694444444
2018/3/29,EWU.P,0.12244898,0.714285714,0.477272727,0.857142857,1,0.93877551,0.357142857,0.673469388,0.959183673,0.229166667,0.770833333,0.551020408,0.364583333,0.285714286,0.413043478,0.208333333,0.551020408,0.489795918,0.933333333,0.581632653,0.659793814,0.959183673,0.458333333,0.050416644,-0.298191585,0.277777778
2018/3/29,EWY.P,0.571428571,0.326530612,0.704545455,0.959183673,0.082191781,0.326530612,0.678571429,0.897959184,0.367346939,0.645833333,0.791666667,0.755102041,0.645833333,0.571428571,0.108695652,0.770833333,0.979591837,0.469387755,0.577777778,0.06122449,0.06185567,0.367346939,0.9375,-0.185098734,1.01E-15,0.138888889
2018/3/29,EWZ.P,0.959183673,0.387755102,0.772727273,0.979591837,0.02739726,0.244897959,0.238095238,0.734693878,0.306122449,0.5625,1,0.693877551,0.5625,0.306122449,0.608695652,0.125,0.040816327,0.857142857,0.8,0.734693878,1,0,0.979166667,2.065150727,-1.54720199,0.083333333
2018/3/29,FLOT.P,0.673469388,0,0.068181818,1,0.630136986,0.551020408,0.678571429,0.571428571,0.489795918,0.833333333,0.020833333,0.12244898,1,0.959183673,0.652173913,0.645833333,0.163265306,0.408163265,0.288888889,0.428571429,0.969072165,0.897959184,0.145833333,-0.374303204,0.626224074,0.513888889
2018/3/29,GLD.P,0.326530612,0.265306122,0.340909091,0.224489796,0.520547945,0,0.678571429,0.489795918,0.040816327,0.770833333,0.645833333,0.714285714,0.395833333,0.653061224,0.97826087,0.458333333,0.102040816,0.428571429,0.022222222,0.846938776,1,0.591836735,0.333333333,-0.265704939,-0.131748066,0.805555556
2018/3/29,HYG.P,0.367346939,1,0.022727273,0.346938776,1,0.142857143,0.380952381,0.387755102,0.816326531,0.583333333,0.208333333,0.673469388,0.208333333,0.591836735,0.434782609,0.895833333,0.326530612,0.224489796,0.955555556,0.448979592,0.474226804,0.693877551,0.354166667,-0.276524903,1.416404663,1
2018/3/29,IAGG.B,0.836734694,0.306122449,0.613636364,0.408163265,0.438356164,0.346938776,0.678571429,0.224489796,0.551020408,0.729166667,0.1875,0.183673469,0.458333333,0.979591837,0.760869565,0.916666667,0.12244898,0.612244898,0.5,0.193877551,0.783505155,0.653061224,0.208333333,-0.33782106,0.71535437,0.513888889
2018/3/29,IBB.O,0.06122449,0.87755102,0.159090909,0.183673469,1,0.673469388,1,0.408163265,0.632653061,0.979166667,0.958333333,0.857142857,0.177083333,0.775510204,0.065217391,0.020833333,0.428571429,0.102040816,0.177777778,0.612244898,0.391752577,0.489795918,0.6875,-0.185098734,0.152606517,0.5
2018/3/29,ICLN.O,0.816326531,0.612244898,0.5,0.163265306,0.547945205,1,0.5,0.265306122,0.081632653,0.25,0.8125,0.102040816,0.4375,0.734693878,0.630434783,0.520833333,0.775510204,0.510204082,0.044444444,0.265306122,0.886597938,0.551020408,0.375,-0.185098734,1.079391824,0.944444444
2018/3/29,IEF.O,0.265306122,0.183673469,0.795454545,0.632653061,1,0.224489796,0.19047619,0.142857143,0.06122449,0.291666667,0.145833333,0.020408163,0,0.816326531,0.934782609,0.3125,0.387755102,0.551020408,0,0.091836735,0.639175258,0.714285714,0.020833333,-0.424700653,0.23410378,0.513888889
2018/3/29,IEMG.P,0.530612245,0.448979592,0.840909091,0.551020408,0.109589041,0.408163265,0.047619048,0.306122449,0.428571429,0.4375,0.625,0.571428571,0.875,0.326530612,0.260869565,0.6875,0.918367347,0.755102041,0.755555556,0.326530612,0.12371134,0.040816327,0.875,-0.185098734,1.01E-15,0.055555556
2018/3/29,IGOV.O,0.775510204,0.12244898,0.045454545,0.387755102,1,0.06122449,0.5,0.183673469,0.224489796,0.666666667,0.291666667,0.346938776,0.9375,0.632653061,0.869565217,0.041666667,0.081632653,0.367346939,0.222222222,0.142857143,0.804123711,0.93877551,0.270833333,-0.473610041,-1.896551906,0.513888889
2018/3/29,INDA.B,0.244897959,0.489795918,0.5,0.428571429,0.273972603,0.836734694,0.214285714,0.204081633,0.918367347,0.3125,0.708333333,0.306122449,0.3125,0.346938776,0.5,0.083333333,0.795918367,0.714285714,0.333333333,0.979591837,0.515463918,0.081632653,0.583333333,-1.438673305,1.195239987,0.472222222
2018/3/29,IUSG.O,0.734693878,0.857142857,0.113636364,0.204081633,0.164383562,0.489795918,0.285714286,0.244897959,0.673469388,0.083333333,0.479166667,0.530612245,0.875,0.224489796,0.152173913,0.395833333,0.836734694,0.734693878,1,0.530612245,0.206185567,0.244897959,0.729166667,-0.185098734,1.01E-15,0.833333333
2018/3/29,KSA.P,0.87755102,0.081632653,0.409090909,0.265306122,0.356164384,0.102040816,0.452380952,0.163265306,0.285714286,1,0.9375,0.265306122,0.177083333,0.857142857,0.913043478,0,0.020408163,0.081632653,0.5,0.816326531,0.680412371,0.306122449,0.8125,-0.169521083,-1.441723452,0.513888889
2018/3/29,MBB.O,0.387755102,0.367346939,0.727272727,0.612244898,1,0.428571429,0.142857143,0.102040816,0.265306122,0.395833333,0.083333333,0,0.125,0.755102041,0.891304348,0.666666667,0.367346939,0.285714286,0.155555556,0.846938776,0.701030928,0.857142857,0.083333333,-0.185098734,-1.329375649,0.513888889
2018/3/29,MCHI.O,0.551020408,0.632653061,0.522727273,0.244897959,1,0.387755102,0.404761905,0.367346939,0.448979592,0.458333333,0.833333333,0.816326531,0.833333333,0.387755102,0.043478261,0.8125,0.959183673,0.12244898,0.488888889,0.551020408,0.103092784,0.06122449,0.958333333,-0.185098734,1.01E-15,0.027777778
2018/3/29,PFF.O,0.857142857,0.979591837,0.295454545,0.367346939,1,0.265306122,0.904761905,0.285714286,0.204081633,0.145833333,0.229166667,0.469387755,0.083333333,0.87755102,0.5,0.979166667,0.469387755,0.142857143,0.244444444,0.163265306,0.721649485,0.734693878,0.229166667,-0.185098734,1.283705858,0.666666667
2018/3/29,QQQ.O,0.979591837,0.816326531,1,0.102040816,0,0.183673469,0.30952381,0.693877551,0.591836735,0.166666667,0.604166667,0.959183673,0.9375,0.551020408,0.02173913,0.958333333,0.93877551,0.040816327,0.355555556,0.581632653,0.020618557,0.102040816,0.916666667,-0.043863478,0.497390283,0.916666667
2018/3/29,SHY.O,0.632653061,0.142857143,0.590909091,0.142857143,1,0.959183673,0.5,0.591836735,0.183673469,0.75,0.041666667,0.040816327,0.020833333,0.918367347,0.717391304,0.0625,0.285714286,0.244897959,0.088888889,0.87755102,0.927835052,0.836734694,0.041666667,-0.420419932,-1.037271361,0.513888889
2018/3/29,SLV.P,0.489795918,0.020408163,0.318181818,0.12244898,0.575342466,0.714285714,0.678571429,0.510204082,0.163265306,0.895833333,0.916666667,0.06122449,0.0625,0.530612245,0.739130435,0.333333333,0.408163265,0.204081633,0.111111111,0.918367347,0.907216495,0.387755102,0.395833333,-0.185098734,1.01E-15,0.611111111
2018/3/29,SMH.P,1,0.775510204,0.909090909,0.040816327,0.136986301,0.469387755,0.928571429,0.632653061,0.387755102,0.354166667,0.729166667,0.591836735,0.9375,0.469387755,0.130434783,1,1,0.326530612,0.622222222,0.37755102,0.18556701,0.163265306,1,-0.185098734,0.78450559,0.972222222
2018/3/29,SPY.P,0.020408163,0.693877551,0.5,0.020408163,1,0.12244898,0.5,0.979591837,0.734693878,0.020833333,0.416666667,0.979591837,0.760416667,0.06122449,0,0.479166667,0.734693878,0.897959184,0.844444444,0.765306122,0,0.326530612,0.541666667,0.117126629,0.669168672,0.777777778
2018/3/29,TIP.P,0.408163265,0.102040816,0.5,0.306122449,1,0.204081633,0.5,0.959183673,0.12244898,0.791666667,0.125,0.836734694,0.145833333,0.673469388,0.956521739,0.25,0.244897959,0.163265306,0.311111111,0.091836735,0.618556701,0.755102041,0.166666667,-0.350511401,0.895530847,0.513888889
2018/3/29,TLT.O,0.040816327,0.428571429,0.5,0.693877551,1,0.020408163,0.5,0.93877551,0.102040816,0.270833333,0.395833333,1,0.104166667,0.795918367,1,0.583333333,0.346938776,0.020408163,0.777777778,0.010204082,0.226804124,0.571428571,0.125,-0.185098734,1.01E-15,0.638888889
2018/3/29,USO.P,0.93877551,0.163265306,0.568181818,0.510204082,0.328767123,0.918367347,0.952380952,0.918367347,0,0.875,0.979166667,0.93877551,1,0.93877551,0.5,0.9375,0,0,0.5,0.010204082,0.597938144,0.346938776,0.895833333,-0.016731885,0.949501459,0.513888889
2018/3/29,VCLT.O,0.102040816,0.571428571,0.227272727,0.775510204,1,0.040816327,0.678571429,0.836734694,0.693877551,0.416666667,0.166666667,0.795918367,0.239583333,0,0.673913043,0.4375,0.265306122,0.571428571,0.4,0.346938776,0.164948454,0.530612245,0.291666667,-0.185098734,0.620211831,0.722222222
2018/3/29,VEGI.P,0.448979592,0.673469388,0.363636364,0.795918367,1,0.857142857,0.678571429,0.795918367,0.530612245,0.375,0.333333333,0.285714286,0.760416667,0.183673469,0.52173913,0.875,0.673469388,0.448979592,0.466666667,0.959183673,0.536082474,0.12244898,0.604166667,-0.185098734,1.01E-15,0.444444444
2018/3/29,VGK.P,0.142857143,0.510204082,0.5,0.836734694,1,0.734693878,0.047619048,0.87755102,0.93877551,0.104166667,0.6875,0.653061224,0.479166667,0.244897959,0.217391304,0.354166667,0.530612245,0.93877551,0.2,0.653061224,0.432989691,0.918367347,0.520833333,0.233622004,0.757083555,0.361111111
2018/3/29,VONG.O,0.612244898,0.897959184,0.75,0.530612245,0.246575342,0.775510204,0.333333333,0.857142857,0.755102041,0.0625,0.458333333,0.326530612,0.875,0.204081633,0.326086957,0.145833333,0.897959184,0.530612245,0.511111111,0.469387755,0.453608247,0.142857143,0.770833333,-0.185098734,1.01E-15,0.861111111
2018/3/29,VTIP.O,0.653061224,0.346938776,0.386363636,0.591836735,0.493150685,0.816326531,0.119047619,0.755102041,0.346938776,0.8125,0.0625,0.142857143,0.270833333,0.836734694,0.782608696,0.5,0.224489796,0.306122449,0.533333333,0.285714286,0.865979381,0.816326531,0.104166667,-0.38308537,-1.25581183,0.513888889
2018/3/29,VTWO.O,0.591836735,0.551020408,0.931818182,0.326530612,1,0.693877551,0.047619048,0.775510204,0.612244898,0.9375,0.520833333,0.489795918,0.760416667,0.489795918,0.239130435,0.416666667,0.653061224,0.836734694,0.066666667,0.12244898,0.412371134,0.469387755,0.833333333,-0.185098734,1.01E-15,0.527777778
2018/3/29,VXUS.O,0.346938776,0.408163265,0.090909091,0.448979592,1,0.653061224,0.047619048,0.816326531,0.775510204,0.1875,0.5,0.510204082,0.697916667,0.265306122,0.304347826,0.854166667,0.693877551,0.591836735,0.822222222,0.93877551,0.371134021,0.510204082,0.645833333,-0.185098734,1.01E-15,0.194444444
2018/3/29,XLE.P,0,0.591836735,0.204545455,0.285714286,0.054794521,0.285714286,0.678571429,0.714285714,0.87755102,0.333333333,0.854166667,0.897959184,0.291666667,0.081632653,0.565217391,0.229166667,0.183673469,0.693877551,0.6,0.306122449,0.041237113,0.020408163,0.416666667,-0.185098734,1.01E-15,0.388888889
2018/4/30,ACWI.O,0.489795918,0.857142857,0.613636364,1,0.62244898,0.87755102,0.666666667,1,0.775510204,0.041666667,0.375,0.673469388,0.645833333,0.224489796,0.130434783,0.6875,0.87755102,0.734693878,0.644444444,0.265306122,0.755102041,0.714285714,0.583333333,-0.154636668,4.79E-16,0.555555556
2018/4/30,BIL.P,0.530612245,0.163265306,0.386363636,1,0.12244898,0.306122449,0.666666667,0.551020408,1,0.583333333,0,0.204081633,1,1,1,0.708333333,0.244897959,0.408163265,0.666666667,0.734693878,0.244897959,0.387755102,0.083333333,-0.448261741,0.123129995,0.513888889
2018/4/30,BNDX.O,0.653061224,0.020408163,0.659090909,1,0.102040816,0.183673469,0.666666667,0.142857143,0.632653061,0.6875,0.104166667,0.244897959,0.729166667,0.979591837,0.869565217,0.854166667,0.612244898,0.571428571,0.577777778,0.285714286,0.214285714,0.244897959,0.1875,-0.434188112,0.616600724,0.513888889
2018/4/30,BWX.P,0.448979592,0.326530612,0.340909091,0.270833333,0.183673469,0.163265306,0.666666667,0.06122449,0.265306122,0.625,0.270833333,0.265306122,0.697916667,0.06122449,0.739130435,0.333333333,0.795918367,0.530612245,0.822222222,0.87755102,0.408163265,0.183673469,0.229166667,-0.96958841,-0.468452448,0.513888889
2018/4/30,CPER.P,0.163265306,0.06122449,0.522727273,0,0.62244898,0.551020408,0.5,0.030612245,0.204081633,0.958333333,0.916666667,0.285714286,0.291666667,0.551020408,0.804347826,0.291666667,0.285714286,0.204081633,0.377777778,0.653061224,0.326530612,0.06122449,0.770833333,-0.154636668,4.79E-16,0.361111111
2018/4/30,CQQQ.P,0.040816327,0.346938776,0.25,0.208333333,0.62244898,0.387755102,0.666666667,0.030612245,0.959183673,0.5,0.5,0.795918367,0.395833333,0.12244898,0.5,0.5,0.693877551,0.06122449,0.5,0.510204082,0.897959184,0.612244898,0.5,0.808791182,-1.1454528,0.25
2018/4/30,DBA.P,0.408163265,0.12244898,0.090909091,0.291666667,0.06122449,0.265306122,0.358974359,0,0,0.916666667,0.354166667,0.12244898,0.041666667,0.653061224,0.891304348,0.479166667,0.265306122,0.326530612,0.133333333,0.673469388,0.142857143,0.163265306,0,0.305172728,-0.604190808,0.513888889
2018/4/30,DVY.O,0.755102041,0.714285714,0.886363636,0.416666667,0.62244898,0.93877551,0.974358974,0.428571429,0.244897959,0.166666667,0.3125,0.897959184,0.458333333,0.387755102,0.47826087,0.229166667,0.714285714,0.795918367,0.622222222,0.071428571,0.959183673,0.734693878,0.5,-0.154636668,4.79E-16,0.583333333
2018/4/30,EFA.P,0.795918367,0.87755102,0.954545455,0.4375,0.62244898,0.755102041,0.5,0.612244898,0.714285714,0.125,0.5625,0.714285714,0.572916667,0.469387755,0.260869565,0.125,0.816326531,0.87755102,0.733333333,0.071428571,0.632653061,0.510204082,0.520833333,-0.154636668,4.79E-16,0.277777778
2018/4/30,EMB.O,0.204081633,0.428571429,0.431818182,0.0625,0.62244898,0.244897959,0.666666667,0.693877551,0.285714286,0,0.25,0.959183673,0.177083333,0.020408163,0.282608696,0.770833333,0.346938776,0.040816327,0.4,0.897959184,0.775510204,0.551020408,0.333333333,-0.154636668,0.648075536,0.888888889
2018/4/30,EWA.P,0.102040816,0.795918367,0.409090909,0.104166667,0.62244898,0.102040816,0.666666667,0.673469388,0.653061224,0.729166667,0.583333333,0.428571429,0.375,0.244897959,0.630434783,0.375,0.591836735,0.224489796,0.866666667,0.357142857,0.693877551,0.673469388,0.458333333,-0.434747051,0.338047974,0.166666667
2018/4/30,EWG.P,0.632653061,0.510204082,0.227272727,0.1875,0.62244898,0.693877551,0.666666667,0.734693878,0.510204082,0.520833333,0.75,0.489795918,0.270833333,0.346938776,0.173913043,0.666666667,0.489795918,0.510204082,0.688888889,0.142857143,0.571428571,0.346938776,0.666666667,-0.154636668,4.79E-16,0.75
2018/4/30,EWH.P,0.265306122,0.632653061,0.568181818,0.458333333,0.62244898,0.448979592,0.666666667,0.571428571,0.469387755,0.5625,0.395833333,0.408163265,0.84375,0.367346939,0.847826087,0.104166667,0.142857143,0.632653061,0.466666667,0.755102041,0.020408163,0.693877551,0.729166667,-0.154636668,4.79E-16,0.416666667
2018/4/30,EWJ.P,0.285714286,0.734693878,0.204545455,0.479166667,0.62244898,0.632653061,0.128205128,0.530612245,0.612244898,0.1875,0.541666667,0.632653061,0.9375,0.612244898,0.782608696,0.458333333,0.163265306,0.673469388,0.955555556,0.224489796,0.448979592,0.571428571,0.625,0.891415879,-1.154607522,0.388888889
2018/4/30,EWQ.P,0.857142857,0.551020408,0.5,0.604166667,0.62244898,0.612244898,0.5,0.408163265,0.12244898,0.541666667,0.854166667,0.448979592,0.802083333,0.673469388,0.5,0.875,0.183673469,0.306122449,0.2,0.591836735,0.428571429,0.448979592,0.791666667,-0.154636668,4.79E-16,0.083333333
2018/4/30,EWT.P,0.775510204,0.816326531,0.159090909,0.75,0.62244898,0.489795918,0.666666667,0.510204082,0.673469388,0.708333333,0.666666667,0.469387755,0.416666667,0.693877551,0.413043478,0.916666667,0.510204082,0.612244898,0.888888889,0.489795918,0.163265306,0.632653061,0.895833333,-0.176938045,1.733525378,0.638888889
2018/4/30,EWU.P,0.918367347,0.591836735,0.363636364,0.833333333,0.204081633,0.653061224,0.666666667,0.346938776,0.020408163,0.229166667,0.770833333,0.591836735,0.4375,0.816326531,0.608695652,0.270833333,0.12244898,0.816326531,0.933333333,0.020408163,0.510204082,0.142857143,0.479166667,0.209363359,-0.9213801,0.222222222
2018/4/30,EWY.P,0.959183673,0.530612245,0.75,0.916666667,0.62244898,0.897959184,0.666666667,0.183673469,0.428571429,0.645833333,0.791666667,0.734693878,0.760416667,0.591836735,0.326086957,0.583333333,0.081632653,0.897959184,0.555555556,0.357142857,0.795918367,0.775510204,0.9375,-0.154636668,4.79E-16,0.111111111
2018/4/30,EWZ.P,0,0.387755102,0.681818182,0.9375,0.62244898,0.959183673,0.179487179,0.12244898,0.816326531,0.395833333,0.979166667,0.693877551,0.572916667,0.040816327,0.152173913,0.145833333,0.102040816,0.265306122,0.755555556,0.530612245,0.979591837,0.979591837,0.979166667,-0.391400655,-0.739929167,0.138888889
2018/4/30,FLOT.P,0.510204082,0,0.977272727,0.958333333,0.081632653,0.285714286,0.666666667,0.081632653,0.734693878,0.875,0.020833333,0.183673469,1,0.714285714,0.97826087,0.8125,0.224489796,0.489795918,0.311111111,0.693877551,0.183673469,0.346938776,0.166666667,-0.403325888,-0.261550289,0.513888889
2018/4/30,GLD.P,0.142857143,0.244897959,0.136363636,0.020833333,0.244897959,0,0.666666667,0.102040816,0.040816327,0.833333333,0.645833333,0.775510204,0.572916667,0.755102041,0.347826087,0.5625,0.755102041,0.693877551,0,0.775510204,0.836734694,0.12244898,0.354166667,-1.249555082,0.029254868,0.777777778
2018/4/30,HYG.P,0.734693878,0.979591837,0.636363636,0.083333333,0.62244898,0.081632653,0.256410256,0.244897959,0.183673469,0.604166667,0.208333333,0.755102041,0.208333333,0.428571429,0.195652174,0.729166667,0.469387755,0.142857143,0.977777778,0.102040816,0.387755102,0.346938776,0.375,-0.348700346,1.162562438,1
2018/4/30,IAGG.B,0.714285714,0.265306122,0.022727273,0.125,0.163265306,0.204081633,0.333333333,0.163265306,0.979591837,0.770833333,0.1875,0.224489796,0.645833333,0.959183673,0.913043478,0.791666667,0.673469388,0.551020408,0.5,0.387755102,0.285714286,0.469387755,0.208333333,-0.359808321,0.701970762,0.513888889
2018/4/30,IBB.O,0.020408163,1,0,0.229166667,0.62244898,0.020408163,0.307692308,0.326530612,0.551020408,0.979166667,0.958333333,0.87755102,0.145833333,0.489795918,0.043478261,0.041666667,0.530612245,0,0.088888889,1,0.897959184,1,0.4375,-0.154636668,0.645463927,0.472222222
2018/4/30,ICLN.O,0.673469388,0.653061224,0.5,0.395833333,0.62244898,0.571428571,0.5,0.224489796,0.142857143,0.270833333,0.833333333,0.142857143,0.572916667,0.857142857,0.826086957,0.625,0.06122449,0.428571429,0.022222222,0.632653061,0.367346939,0.857142857,0.395833333,-0.154636668,0.645463927,0.944444444
2018/4/30,IEF.O,0.387755102,0.224489796,0.840909091,0.5625,0.62244898,0.326530612,0.666666667,0.265306122,0.081632653,0.375,0.145833333,0.020408163,0.020833333,0.918367347,0.543478261,0.1875,0.326530612,0.12244898,0.044444444,0.93877551,0.06122449,0.224489796,0.020833333,-0.762992442,-0.384303123,0.513888889
